O,N,B,S,P,SSA,PV,RMIC,Dap,ID/IG,M,Anion,CC,AML,PW,CD,Cs
6.8,0.0,0.0,0.0,0.0,1410.0,0.77,0.6363636363636364,2.19,1.09,1,SO4,stainless-steel mesh,2.0,1.6,5.0,92.4444444444444
6.8,0.0,0.0,0.0,0.0,1410.0,0.77,0.6363636363636364,2.19,1.09,1,SO4,stainless-steel mesh,2.0,1.6,10.0,85.7777777777778
6.8,0.0,0.0,0.0,0.0,1410.0,0.77,0.6363636363636364,2.19,1.09,1,SO4,stainless-steel mesh,2.0,1.6,20.0,79.1111111111111
6.8,0.0,0.0,0.0,0.0,1410.0,0.77,0.6363636363636364,2.19,1.09,1,SO4,stainless-steel mesh,2.0,1.6,50.0,72.0
6.8,0.0,0.0,0.0,0.0,1410.0,0.77,0.6363636363636364,2.19,1.09,1,SO4,stainless-steel mesh,2.0,1.6,100.0,61.7777777777778
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,0.5,73.3333333333333
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,1.0,64.4444444444444
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,2.0,59.1111111111111
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,5.0,54.6666666666667
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,10.0,51.5555555555556
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,20.0,45.3333333333333
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,50.0,41.7777777777778
4.3,0.0,0.0,0.0,0.0,1655.0,0.81,0.7160493827160492,1.95,1.05,1,SO4,stainless-steel mesh,2.0,1.6,100.0,31.5555555555556
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,0.5,194.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,1.0,172.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,2.0,152.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,4.0,138.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,6.0,129.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,8.0,123.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,10.0,119.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,15.0,113.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,20.0,108.0
11.54,0.0,0.0,0.47,0.0,2813.0,1.82,0.4725274725274725,2.587984358336296,1.01,2,SO4,carbon cloth,1.5,1.6,30.0,102.0
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,0.5,127.5
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,1.0,117.1
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,2.0,106.8
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,5.0,87.8
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,10.0,67.9
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,20.0,42.4
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,30.0,23.9
6.15,13.57,0.0,0.0,0.0,1274.8,0.551,0.7150635208711433,1.728898650768748,1.97,2,SO4,stainless-steel mesh,1.0,1.6,60.0,17.4
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,0.5,194.4
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,1.0,178.5
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,2.0,165.5
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,5.0,147.4
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,10.0,131.8
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,20.0,113.7
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,30.0,102.5
6.82,2.11,0.0,0.0,0.0,3407.6,1.953,0.29390681003584224,2.2925225965488907,2.41,2,SO4,stainless-steel mesh,1.0,1.6,60.0,77.9
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,0.5,199.1
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,1.0,183.0
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,2.0,172.4
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,5.0,159.6
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,10.0,150.3
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,20.0,139.9
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,30.0,130.1
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,1.0,1.6,60.0,118.8
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,3.0,1.6,0.5,134.3
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,5.0,1.6,0.5,112.6
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,10.0,1.6,0.5,103.4
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,20.0,1.6,0.5,94.0
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,30.0,1.6,0.5,85.3
7.48,2.67,0.0,0.0,0.0,3553.1,2.071,0.26653790439401254,2.331485181953787,2.79,2,SO4,stainless-steel mesh,45.0,1.6,0.5,73.5
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,0.5,169.3
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,1.0,155.4
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,2.0,144.7
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,5.0,134.0
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,10.0,125.7
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,20.0,118.9
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,30.0,114.5
6.93,1.98,0.0,0.0,0.0,3415.3,2.482,0.15995165189363417,2.906918865107018,2.82,2,SO4,stainless-steel mesh,1.0,1.6,60.0,105.9
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,0.1,74.0
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,0.5,60.4
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,1.0,53.6
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,2.0,43.4
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,5.0,37.7
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,10.0,28.2
10.58,1.47,0.0,0.0,0.0,2290.0,0.93,0.8817204301075268,1.6244541484716157,0.9567,2,SO4,carbon cloth,1.5,1.6,20.0,14.7
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,0.1,117.1
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,0.5,93.5
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,1.0,81.4
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,2.0,67.0
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,5.0,58.7
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,10.0,49.5
14.26,1.82,0.0,0.0,0.0,3166.0,1.7,0.5176470588235295,2.147820593809223,1.044,2,SO4,carbon cloth,1.5,1.6,20.0,45.8
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,0.1,142.2
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,0.5,113.3
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,1.0,99.4
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,2.0,85.8
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,5.0,79.7
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,10.0,72.2
14.02,1.93,0.0,0.0,0.0,3292.0,1.54,0.6948051948051949,1.871202916160389,1.048,2,SO4,carbon cloth,1.5,1.6,20.0,66.1
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,0.1,166.8
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,0.5,141.4
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,1.0,132.0
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,2.0,116.5
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,5.0,108.8
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,10.0,98.9
18.75,2.74,0.0,0.0,0.0,3518.0,1.57,0.7770700636942675,1.7851051733939738,1.102,2,SO4,carbon cloth,1.5,1.6,20.0,86.9
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,0.2,158.04444444444445
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,0.3,148.13333333333335
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,0.5,139.60000000000002
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,1.0,132.6222222222222
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,2.0,128.84444444444443
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,3.0,121.91111111111113
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,5.0,113.86666666666667
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,8.0,106.53333333333333
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,10.0,102.62222222222223
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,20.0,89.15555555555557
2.05,4.25,0.0,0.0,0.0,1141.9,0.575,0.7755495227252824,2.0141868815132673,1.08,1,OTf,stainless-steel mesh,1.5,1.6,30.0,80.31111111111112
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,0.2,134.13333333333335
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,0.3,128.71111111111114
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,0.5,123.77777777777779
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,1.0,116.93333333333334
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,2.0,112.17777777777778
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,3.0,106.53333333333333
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,5.0,97.82222222222222
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,8.0,90.66666666666667
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,10.0,86.26666666666667
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,20.0,77.02222222222223
3.55,7.37,0.0,0.0,0.0,933.1,0.38,0.8132033008252062,1.6289786732397384,1.09,1,OTf,stainless-steel mesh,1.5,1.6,30.0,67.19999999999999
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,0.2,118.97777777777777
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,0.3,115.24444444444445
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,0.5,110.13333333333334
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,1.0,103.64444444444445
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,2.0,97.6888888888889
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,3.0,93.95555555555556
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,5.0,88.26666666666667
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,8.0,80.80000000000001
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,10.0,76.4
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,20.0,68.71111111111111
7.6,3.95,0.0,0.0,0.0,1162.9,0.448,0.8099578639607876,1.5409751483360563,1.11,1,OTf,stainless-steel mesh,1.5,1.6,30.0,60.0
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,0.2,77.845
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,0.5,73.751
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,0.8,69.751
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,1.0,67.186
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,2.0,59.587
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,5.0,49.14
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,8.0,43.634
8.8,0.93,0.0,0.0,0.0,1207.26,0.55,0.7090909090909091,1.8,1.05,1,SO4,stainless-steel mesh,3.0,1.6,10.0,39.446
4.8,1.3,0.0,0.0,0.0,2186.0,1.0,0.67,1.83,1.02,1,SO4,stainless-steel mesh,3.0,1.6,0.5,108.5
4.8,1.3,0.0,0.0,0.0,2186.0,1.0,0.67,1.83,1.02,1,SO4,stainless-steel mesh,3.0,1.6,1.0,96.3
4.8,1.3,0.0,0.0,0.0,2186.0,1.0,0.67,1.83,1.02,1,SO4,stainless-steel mesh,3.0,1.6,2.0,85.3
4.8,1.3,0.0,0.0,0.0,2186.0,1.0,0.67,1.83,1.02,1,SO4,stainless-steel mesh,3.0,1.6,5.0,83.4
4.8,1.3,0.0,0.0,0.0,2186.0,1.0,0.67,1.83,1.02,1,SO4,stainless-steel mesh,3.0,1.6,10.0,72.9
4.8,1.3,0.0,0.0,0.0,2186.0,1.0,0.67,1.83,1.02,1,SO4,stainless-steel mesh,3.0,1.6,20.0,66.5
